firm_num,round,consumer_id,share,share_reason,final_choice,final_reason,decision_sequence,total_revenue,Privacy_Cost,Valuations
2,1,C1,,,,,,-0.02,0.052,"[0.25, 0.23]"
2,1,C2,,,,,,0.36,0.04,"[0.46, 0.78]"
2,1,C3,,,,,,0.4,0.04,"[0.36, 0.8]"
2,1,C4,,,,,,0.23,0.025,"[0.65, 0.64]"
2,1,C5,,,,,,0.51,0.048,"[0.93, 0.18]"
2,1,C6,,,,,,0.54,0.042,"[0.96, 0.06]"
2,1,C7,,,,,,0.28,0.045,"[0.64, 0.7]"
2,1,C8,,,,,,0.37,0.028,"[0.19, 0.79]"
2,1,C9,,,,,,0.43,0.031,"[0.83, 0.78]"
2,1,C10,,,,,,0.28,0.04,"[0.7, 0.18]"
2,1,C11,,,,,,0.59,0.026,"[0.23, 0.99]"
2,1,C12,,,,,,-0.02,0.027,"[0.0, 0.16]"
2,1,C13,,,,,,0.59,0.038,"[0.99, 0.74]"
2,1,C14,,,,,,0.22,0.045,"[0.38, 0.64]"
2,1,C15,,,,,,-0.02,0.028,"[0.09, 0.22]"
2,1,C16,,,,,,-0.02,0.047,"[0.36, 0.25]"
2,1,C17,,,,,,0.53,0.034,"[0.39, 0.93]"
2,1,C18,,,,,,-0.02,0.031,"[0.19, 0.21]"
2,1,C19,,,,,,0.1,0.054,"[0.32, 0.52]"
2,1,C20,,,,,,0.53,0.04,"[0.1, 0.95]"
2,2,C1,,,,,,-0.02,0.052,"[0.25, 0.23]"
2,2,C2,,,,,,0.36,0.04,"[0.46, 0.78]"
2,2,C3,,,,,,0.38,0.04,"[0.36, 0.8]"
2,2,C4,,,,,,0.23,0.025,"[0.65, 0.64]"
2,2,C5,,,,,,0.51,0.048,"[0.93, 0.18]"
2,2,C6,,,,,,0.54,0.042,"[0.96, 0.06]"
2,2,C7,,,,,,0.28,0.045,"[0.64, 0.7]"
2,2,C8,,,,,,0.37,0.028,"[0.19, 0.79]"
2,2,C9,,,,,,0.41,0.031,"[0.83, 0.78]"
2,2,C10,,,,,,0.28,0.04,"[0.7, 0.18]"
2,2,C11,,,,,,0.59,0.026,"[0.23, 0.99]"
2,2,C12,,,,,,-0.02,0.027,"[0.0, 0.16]"
2,2,C13,,,,,,0.57,0.038,"[0.99, 0.74]"
2,2,C14,,,,,,0.22,0.045,"[0.38, 0.64]"
2,2,C15,,,,,,-0.02,0.028,"[0.09, 0.22]"
2,2,C16,,,,,,-0.02,0.047,"[0.36, 0.25]"
2,2,C17,,,,,,0.51,0.034,"[0.39, 0.93]"
2,2,C18,,,,,,-0.02,0.031,"[0.19, 0.21]"
2,2,C19,,,,,,0.1,0.054,"[0.32, 0.52]"
2,2,C20,,,,,,0.55,0.04,"[0.1, 0.95]"
2,3,C1,,,,,,-0.02,0.052,"[0.25, 0.23]"
2,3,C2,,,,,,0.36,0.04,"[0.46, 0.78]"
2,3,C3,,,,,,0.38,0.04,"[0.36, 0.8]"
2,3,C4,,,,,,0.23,0.025,"[0.65, 0.64]"
2,3,C5,,,,,,0.51,0.048,"[0.93, 0.18]"
2,3,C6,,,,,,0.54,0.042,"[0.96, 0.06]"
2,3,C7,,,,,,0.28,0.045,"[0.64, 0.7]"
2,3,C8,,,,,,0.37,0.028,"[0.19, 0.79]"
2,3,C9,,,,,,0.41,0.031,"[0.83, 0.78]"
2,3,C10,,,,,,0.28,0.04,"[0.7, 0.18]"
2,3,C11,,,,,,0.59,0.026,"[0.23, 0.99]"
2,3,C12,,,,,,-0.02,0.027,"[0.0, 0.16]"
2,3,C13,,,,,,0.59,0.038,"[0.99, 0.74]"
2,3,C14,,,,,,0.22,0.045,"[0.38, 0.64]"
2,3,C15,,,,,,-0.02,0.028,"[0.09, 0.22]"
2,3,C16,,,,,,-0.02,0.047,"[0.36, 0.25]"
2,3,C17,,,,,,0.53,0.034,"[0.39, 0.93]"
2,3,C18,,,,,,-0.02,0.031,"[0.19, 0.21]"
2,3,C19,,,,,,0.1,0.054,"[0.32, 0.52]"
2,3,C20,,,,,,0.53,0.04,"[0.1, 0.95]"
2,4,C1,,,,,,-0.02,0.052,"[0.25, 0.23]"
2,4,C2,,,,,,0.36,0.04,"[0.46, 0.78]"
2,4,C3,,,,,,0.4,0.04,"[0.36, 0.8]"
2,4,C4,,,,,,0.23,0.025,"[0.65, 0.64]"
2,4,C5,,,,,,0.51,0.048,"[0.93, 0.18]"
2,4,C6,,,,,,0.56,0.042,"[0.96, 0.06]"
2,4,C7,,,,,,0.28,0.045,"[0.64, 0.7]"
2,4,C8,,,,,,0.37,0.028,"[0.19, 0.79]"
2,4,C9,,,,,,0.41,0.031,"[0.83, 0.78]"
2,4,C10,,,,,,0.28,0.04,"[0.7, 0.18]"
2,4,C11,,,,,,0.57,0.026,"[0.23, 0.99]"
2,4,C12,,,,,,-0.02,0.027,"[0.0, 0.16]"
2,4,C13,,,,,,0.57,0.038,"[0.99, 0.74]"
2,4,C14,,,,,,0.22,0.045,"[0.38, 0.64]"
2,4,C15,,,,,,-0.02,0.028,"[0.09, 0.22]"
2,4,C16,,,,,,-0.02,0.047,"[0.36, 0.25]"
2,4,C17,,,,,,0.53,0.034,"[0.39, 0.93]"
