firm_num,round,consumer_id,share,share_reason,final_choice,final_reason,decision_sequence,total_revenue,Privacy_Cost,Valuations
6,1,C1,,,,,,0.13,0.048,"[0.08, 0.62, 0.31, 0.21, 0.68, 0.51]"
6,1,C2,,,,,,0.36,0.035,"[0.16, 0.84, 0.54, 0.13, 0.88, 0.9]"
6,1,C3,,,,,,0.43,0.05,"[0.28, 0.91, 0.27, 0.98, 0.71, 0.98]"
6,1,C4,,,,,,0.23,0.053,"[0.45, 0.57, 0.78, 0.54, 0.07, 0.62]"
6,1,C5,,,,,,0.37,0.051,"[0.05, 0.92, 0.83, 0.5, 0.05, 0.37]"
6,1,C6,,,,,,0.25,0.047,"[0.01, 0.62, 0.54, 0.38, 0.8, 0.78]"
6,1,C7,,,,,,0.32,0.055,"[0.47, 0.26, 0.36, 0.88, 0.28, 0.53]"
6,1,C8,,,,,,0.41,0.035,"[0.01, 0.04, 0.95, 0.67, 0.46, 0.91]"
6,1,C9,,,,,,0.27,0.038,"[0.49, 0.81, 0.2, 0.32, 0.22, 0.44]"
6,1,C10,,,,,,0.31,0.036,"[0.82, 0.21, 0.62, 0.07, 0.85, 0.34]"
6,1,C11,,,,,,0.21,0.047,"[0.56, 0.31, 0.58, 0.34, 0.76, 0.56]"
6,1,C12,,,,,,0.4,0.031,"[0.27, 0.66, 0.23, 0.77, 0.93, 0.84]"
6,1,C13,,,,,,0.41,0.054,"[0.96, 0.45, 0.31, 0.75, 0.94, 0.39]"
6,1,C14,,,,,,0.39,0.032,"[0.8, 0.58, 0.92, 0.45, 0.68, 0.89]"
6,1,C15,,,,,,0.36,0.027,"[0.89, 0.56, 0.72, 0.75, 0.85, 0.44]"
6,1,C16,,,,,,0.39,0.041,"[0.92, 0.1, 0.79, 0.46, 0.76, 0.93]"
6,1,C17,,,,,,0.21,0.042,"[0.03, 0.74, 0.44, 0.13, 0.24, 0.75]"
6,1,C18,,,,,,0.4,0.053,"[0.46, 0.34, 0.95, 0.42, 0.02, 0.62]"
