firm_num,round,consumer_id,share,share_reason,final_choice,final_reason,decision_sequence,total_revenue,Privacy_Cost,Valuations
2,1,C1,,,,,,0.23,0.054,"[0.34, 0.7]"
2,1,C2,,,,,,0.38,0.036,"[0.88, 0.97]"
2,1,C3,,,,,,0.19,0.054,"[0.39, 0.66]"
2,1,C4,,,,,,0.29,0.027,"[0.81, 0.04]"
2,1,C5,,,,,,-0.02,0.029,"[0.42, 0.39]"
2,1,C6,,,,,,0.05,0.033,"[0.24, 0.52]"
2,1,C7,,,,,,0.39,0.052,"[0.26, 0.84]"
2,1,C8,,,,,,-0.02,0.046,"[0.18, 0.42]"
2,1,C9,,,,,,0.43,0.052,"[0.59, 0.9]"
2,1,C10,,,,,,0.26,0.039,"[0.78, 0.48]"
2,1,C11,,,,,,0.44,0.03,"[0.38, 0.91]"
2,1,C12,,,,,,-0.02,0.054,"[0.42, 0.05]"
2,1,C13,,,,,,0.16,0.037,"[0.44, 0.63]"
2,1,C14,,,,,,0.42,0.038,"[0.01, 0.87]"
2,1,C15,,,,,,-0.02,0.038,"[0.49, 0.38]"
2,1,C16,,,,,,0.02,0.047,"[0.26, 0.49]"
2,1,C17,,,,,,-0.02,0.054,"[0.48, 0.09]"
2,1,C18,,,,,,0.46,0.038,"[0.66, 0.93]"
2,1,C19,,,,,,0.3,0.029,"[0.78, 0.77]"
2,1,C20,,,,,,-0.02,0.033,"[0.47, 0.32]"
2,2,C1,,,,,,0.2,0.054,"[0.34, 0.7]"
2,2,C2,,,,,,0.49,0.036,"[0.88, 0.97]"
2,2,C3,,,,,,0.16,0.054,"[0.39, 0.66]"
2,2,C4,,,,,,0.34,0.027,"[0.81, 0.04]"
2,2,C5,,,,,,-0.02,0.029,"[0.42, 0.39]"
2,2,C6,,,,,,0.02,0.033,"[0.24, 0.52]"
2,2,C7,,,,,,0.36,0.052,"[0.26, 0.84]"
2,2,C8,,,,,,-0.02,0.046,"[0.18, 0.42]"
2,2,C9,,,,,,0.4,0.052,"[0.59, 0.9]"
2,2,C10,,,,,,0.31,0.039,"[0.78, 0.48]"
2,2,C11,,,,,,0.41,0.03,"[0.38, 0.91]"
2,2,C12,,,,,,-0.02,0.054,"[0.42, 0.05]"
2,2,C13,,,,,,0.13,0.037,"[0.44, 0.63]"
2,2,C14,,,,,,0.39,0.038,"[0.01, 0.87]"
2,2,C15,,,,,,0.02,0.038,"[0.49, 0.38]"
2,2,C16,,,,,,-0.01,0.047,"[0.26, 0.49]"
2,2,C17,,,,,,0.01,0.054,"[0.48, 0.09]"
2,2,C18,,,,,,0.43,0.038,"[0.66, 0.93]"
2,2,C19,,,,,,0.31,0.029,"[0.78, 0.77]"
2,2,C20,,,,,,0.0,0.033,"[0.47, 0.32]"
2,3,C1,,,,,,0.17,0.054,"[0.34, 0.7]"
2,3,C2,,,,,,0.46,0.036,"[0.88, 0.97]"
2,3,C3,,,,,,0.13,0.054,"[0.39, 0.66]"
2,3,C4,,,,,,0.31,0.027,"[0.81, 0.04]"
2,3,C5,,,,,,-0.02,0.029,"[0.42, 0.39]"
2,3,C6,,,,,,-0.01,0.033,"[0.24, 0.52]"
2,3,C7,,,,,,0.33,0.052,"[0.26, 0.84]"
2,3,C8,,,,,,-0.02,0.046,"[0.18, 0.42]"
2,3,C9,,,,,,0.39,0.052,"[0.59, 0.9]"
2,3,C10,,,,,,0.28,0.039,"[0.78, 0.48]"
2,3,C11,,,,,,0.4,0.03,"[0.38, 0.91]"
2,3,C12,,,,,,-0.02,0.054,"[0.42, 0.05]"
2,3,C13,,,,,,0.1,0.037,"[0.44, 0.63]"
2,3,C14,,,,,,0.36,0.038,"[0.01, 0.87]"
2,3,C15,,,,,,-0.01,0.038,"[0.49, 0.38]"
2,3,C16,,,,,,-0.02,0.047,"[0.26, 0.49]"
2,3,C17,,,,,,-0.02,0.054,"[0.48, 0.09]"
2,3,C18,,,,,,0.4,0.038,"[0.66, 0.93]"
2,3,C19,,,,,,0.28,0.029,"[0.78, 0.77]"
2,3,C20,,,,,,-0.02,0.033,"[0.47, 0.32]"
2,4,C1,,,,,,0.2,0.054,"[0.34, 0.7]"
2,4,C2,,,,,,0.37,0.036,"[0.88, 0.97]"
2,4,C3,,,,,,0.16,0.054,"[0.39, 0.66]"
2,4,C4,,,,,,0.28,0.027,"[0.81, 0.04]"
2,4,C5,,,,,,-0.02,0.029,"[0.42, 0.39]"
2,4,C6,,,,,,0.02,0.033,"[0.24, 0.52]"
2,4,C7,,,,,,0.34,0.052,"[0.26, 0.84]"
2,4,C8,,,,,,-0.02,0.046,"[0.18, 0.42]"
2,4,C9,,,,,,0.4,0.052,"[0.59, 0.9]"
2,4,C10,,,,,,0.25,0.039,"[0.78, 0.48]"
2,4,C11,,,,,,0.41,0.03,"[0.38, 0.91]"
2,4,C12,,,,,,-0.02,0.054,"[0.42, 0.05]"
2,4,C13,,,,,,0.13,0.037,"[0.44, 0.63]"
2,4,C14,,,,,,0.37,0.038,"[0.01, 0.87]"
2,4,C15,,,,,,-0.02,0.038,"[0.49, 0.38]"
2,4,C16,,,,,,-0.01,0.047,"[0.26, 0.49]"
2,4,C17,,,,,,-0.02,0.054,"[0.48, 0.09]"
2,4,C18,,,,,,0.45,0.038,"[0.66, 0.93]"
2,4,C19,,,,,,0.27,0.029,"[0.78, 0.77]"
2,4,C20,,,,,,-0.02,0.033,"[0.47, 0.32]"
2,5,C1,,,,,,0.18,0.054,"[0.34, 0.7]"
2,5,C2,,,,,,0.4,0.036,"[0.88, 0.97]"
2,5,C3,,,,,,0.14,0.054,"[0.39, 0.66]"
2,5,C4,,,,,,0.33,0.027,"[0.81, 0.04]"
2,5,C5,,,,,,-0.02,0.029,"[0.42, 0.39]"
2,5,C6,,,,,,0.0,0.033,"[0.24, 0.52]"
2,5,C7,,,,,,0.34,0.052,"[0.26, 0.84]"
2,5,C8,,,,,,-0.02,0.046,"[0.18, 0.42]"
2,5,C9,,,,,,0.38,0.052,"[0.59, 0.9]"
2,5,C10,,,,,,0.28,0.039,"[0.78, 0.48]"
2,5,C11,,,,,,0.39,0.03,"[0.38, 0.91]"
2,5,C12,,,,,,-0.02,0.054,"[0.42, 0.05]"
2,5,C13,,,,,,0.11,0.037,"[0.44, 0.63]"
2,5,C14,,,,,,0.35,0.038,"[0.01, 0.87]"
2,5,C15,,,,,,-0.01,0.038,"[0.49, 0.38]"
2,5,C16,,,,,,-0.02,0.047,"[0.26, 0.49]"
2,5,C17,,,,,,-0.02,0.054,"[0.48, 0.09]"
2,5,C18,,,,,,0.41,0.038,"[0.66, 0.93]"
2,5,C19,,,,,,0.28,0.029,"[0.78, 0.77]"
2,5,C20,,,,,,-0.02,0.033,"[0.47, 0.32]"
2,6,C1,,,,,,0.2,0.054,"[0.34, 0.7]"
2,6,C2,,,,,,0.49,0.036,"[0.88, 0.97]"
2,6,C3,,,,,,0.16,0.054,"[0.39, 0.66]"
2,6,C4,,,,,,0.29,0.027,"[0.81, 0.04]"
2,6,C5,,,,,,-0.02,0.029,"[0.42, 0.39]"
2,6,C6,,,,,,0.02,0.033,"[0.24, 0.52]"
2,6,C7,,,,,,0.36,0.052,"[0.26, 0.84]"
2,6,C8,,,,,,-0.02,0.046,"[0.18, 0.42]"
2,6,C9,,,,,,0.4,0.052,"[0.59, 0.9]"
2,6,C10,,,,,,0.26,0.039,"[0.78, 0.48]"
2,6,C11,,,,,,0.43,0.03,"[0.38, 0.91]"
2,6,C12,,,,,,-0.02,0.054,"[0.42, 0.05]"
2,6,C13,,,,,,0.13,0.037,"[0.44, 0.63]"
2,6,C14,,,,,,0.37,0.038,"[0.01, 0.87]"
2,6,C15,,,,,,-0.02,0.038,"[0.49, 0.38]"
2,6,C16,,,,,,-0.01,0.047,"[0.26, 0.49]"
2,6,C17,,,,,,-0.02,0.054,"[0.48, 0.09]"
2,6,C18,,,,,,0.43,0.038,"[0.66, 0.93]"
2,6,C19,,,,,,0.27,0.029,"[0.78, 0.77]"
2,6,C20,,,,,,-0.02,0.033,"[0.47, 0.32]"
2,7,C1,,,,,,0.22,0.054,"[0.34, 0.7]"
2,7,C2,,,,,,0.51,0.036,"[0.88, 0.97]"
