firm_num,round,firm_id,price,price_reason,profit,sale_num,revenue,share_rate,share_rate_predicted
10,1,F0,0.5,"Change price: 0.00, reason: Optimal price for profit maximization with high competition and full share rate.",0.5,1,0.5,1.0,"[1.0, 'equilibrium']"
10,2,F0,0.5,"Change price: 0.00, reason: Optimal for profit maximization with full share rate and uniform valuations.",0.5,1,0.5,1.0,"[1.0, 'equilibrium']"
10,3,F0,0.5,"Change price: 0.00, reason: Optimal for profit maximization with full share rate and uniform valuations, despite historical low sales.",0.5,1,0.5,1.0,"[1.0, 'equilibrium']"
10,4,F0,0.5,"Change price: 0.00, reason: Optimal for profit maximization in symmetric equilibrium with full share rate and uniform valuations.",0.5,1,0.5,1.0,"[1.0, 'equilibrium']"
10,5,F0,0.5,"Change price: 0.00, reason: Optimal for maximizing expected profit with full share rate and symmetric competition.",0.5,1,0.5,1.0,"[1.0, 'equilibrium']"
10,6,F0,0.5,"Change price: 0.00, reason: Optimal for maximizing profit in symmetric equilibrium with full share rate and uniform valuations.",0.5,1,0.5,1.0,"[1.0, 'equilibrium']"
10,7,F0,0.5,"Change price: 0.00, reason: Optimal for maximizing expected profit with full share rate and symmetric competition.",0.5,1,0.5,1.0,"[1.0, 'equilibrium']"
10,8,F0,0.5,"Change price: 0.00, reason: Optimal for maximizing profit in symmetric equilibrium with full share rate and uniform valuations.",0.5,1,0.5,1.0,"[1.0, 'equilibrium']"
10,9,F0,0.4,"Change price: -0.10, reason: Lower price to boost sales volume in high competition, as historical sales are low despite full share rate.",0.4,1,0.4,1.0,"[1.0, 'equilibrium']"
10,10,F0,0.5,"Change price: 0.10, reason: Increase to 0.50 to match successful competitors like Company 7, who sold more at this price, aiming for higher profit in symmetric equilibrium.",0.5,1,0.5,1.0,"[1.0, 'equilibrium']"
