firm_num,round,firm_id,price,price_reason,profit,sale_num,revenue,share_rate,share_rate_predicted
8,1,F6,0.5,"Change price: 0.00, reason: maximizes profit with uniform demand from recommendations.",1.5,3,1.5,1.0,"[1.0, 'equilibrium']"
8,2,F6,0.5,"Change price: 0.00, reason: Maximizes profit with high share rate and equal recommendations in stable market.",1.5,3,1.5,1.0,"[1.0, 'equilibrium']"
8,3,F6,0.5,"Change price: 0.00, reason: Optimal for maximizing profit with predicted share rate of 1.0 and equal recommendations in stable competitive market.",1.5,3,1.5,1.0,"[1.0, 'equilibrium']"
8,4,F6,0.5,"Change price: 0.00, reason: Optimal for maximizing profit with predicted share rate of 1.0 and equal recommendations in stable competitive market.",1.5,3,1.5,1.0,"[1.0, 'equilibrium']"
8,5,F6,0.5,"Change price: 0.00, reason: Optimal for maximizing profit with predicted share rate of 1.0 and stable symmetric equilibrium.",1.5,3,1.5,1.0,"[1.0, 'equilibrium']"
8,6,F6,0.5,"Change price: 0.00, reason: Optimal for maximizing profit with predicted share rate of 1.0 and stable symmetric equilibrium.",1.5,3,1.5,1.0,"[1.0, 'equilibrium']"
8,7,F6,0.5,"Change price: 0.00, reason: Optimal for maximizing profit with predicted share rate of 1.0 and stable symmetric equilibrium.",1.5,3,1.5,1.0,"[1.0, 'equilibrium']"
8,8,F6,0.5,"Change price: 0.00, reason: Optimal for maximizing profit in stable symmetric equilibrium with predicted share rate of 1.0.",1.5,3,1.5,1.0,"[1.0, 'equilibrium']"
8,9,F6,0.5,"Change price: 0.00, reason: Optimal for maximizing profit in stable symmetric equilibrium with predicted share rate of 1.0.",1.5,3,1.5,1.0,"[1.0, 'equilibrium']"
8,10,F6,0.5,"Change price: 0.00, reason: Optimal for maximizing profit in stable symmetric equilibrium with predicted share rate of 1.0.",1.5,3,1.5,1.0,"[1.0, 'equilibrium']"
