firm_num,round,firm_id,price,price_reason,profit,sale_num,revenue,share_rate,share_rate_predicted
8,1,F1,0.5,"Change price: 0.00, reason: Maximizes profit with full data sharing and equal recommendations.",1.0,2,1.0,1.0,"[1.0, 'equilibrium']"
8,2,F1,0.5,"Change price: 0.00, reason: Maximizes profit with full data sharing and equal recommendations.",1.0,2,1.0,1.0,"[1.0, 'equilibrium']"
8,3,F1,0.5,"Change price: 0.00, reason: Optimal for maximizing profit with full share rate and equal recommendations in equilibrium market.",1.0,2,1.0,1.0,"[1.0, 'equilibrium']"
8,4,F1,0.5,"Change price: 0.00, reason: Optimal for maximizing profit with full share rate and equal recommendations in equilibrium.",1.0,2,1.0,1.0,"[1.0, 'equilibrium']"
8,5,F1,0.5,"Change price: 0.00, reason: Optimal for maximizing profit with predicted share rate of 1.0 and equal recommendations in equilibrium market.",1.0,2,1.0,1.0,"[1.0, 'equilibrium']"
8,6,F1,0.5,"Change price: 0.00, reason: Optimal for maximizing profit with full share rate and equilibrium predictions.",1.0,2,1.0,1.0,"[1.0, 'equilibrium']"
8,7,F1,0.5,"Change price: 0.00, reason: Optimal for maximizing profit with predicted share rate of 1.0 and stable symmetric equilibrium.",1.0,2,1.0,1.0,"[1.0, 'equilibrium']"
8,8,F1,0.5,"Change price: 0.00, reason: Optimal for maximizing profit with predicted share rate of 1.0 and symmetric equilibrium.",1.0,2,1.0,1.0,"[1.0, 'equilibrium']"
8,9,F1,0.5,"Change price: 0.00, reason: Optimal for maximizing profit in symmetric equilibrium with share rate 1.0 and equal recommendations.",1.0,2,1.0,1.0,"[1.0, 'equilibrium']"
8,10,F1,0.5,"Change price: 0.00, reason: Optimal for maximizing profit in symmetric equilibrium with full share rate and equal recommendations.",1.0,2,1.0,1.0,"[1.0, 'equilibrium']"
