firm_num,round,firm_id,price,price_reason,profit,sale_num,revenue,share_rate,share_rate_predicted
10,1,F3,0.5,"Change price: 0.00, reason: Optimal for profit maximization with current share rate and competition.",0.5,1,0.5,1.0,"[1.0, 'equilibrium']"
10,2,F3,0.5,"Change price: 0.00, reason: Optimal for profit maximization with full data sharing and uniform valuations.",0.5,1,0.5,1.0,"[1.0, 'equilibrium']"
10,3,F3,0.5,"Change price: 0.00, reason: Optimal for profit maximization with full data sharing and uniform valuations.",0.5,1,0.5,1.0,"[1.0, 'equilibrium']"
10,4,F3,0.5,"Change price: 0.00, reason: Optimal for profit maximization with full data sharing and uniform valuations.",0.5,1,0.5,1.0,"[1.0, 'equilibrium']"
10,5,F3,0.5,"Change price: 0.00, reason: Optimal for maximizing profit with full data sharing and uniform valuations, consistent with historical performance and expected demand.",0.5,1,0.5,1.0,"[1.0, 'equilibrium']"
10,6,F3,0.5,"Change price: 0.00, reason: Optimal for profit maximization with full data sharing and uniform valuations, maximizing revenue given expected consumer assignments.",0.5,1,0.5,1.0,"[1.0, 'equilibrium']"
10,7,F3,0.5,"Change price: 0.00, reason: Optimal for maximizing profit with full data sharing, uniform valuations, and consistent historical sales.",0.5,1,0.5,1.0,"[1.0, 'equilibrium']"
10,8,F3,0.5,"Change price: 0.00, reason: Optimal for maximizing expected profit with full data sharing, uniform valuations, and random recommendations.",0.5,1,0.5,1.0,"[1.0, 'equilibrium']"
10,9,F3,0.5,"Change price: 0.00, reason: Optimal for profit maximization with full data sharing, uniform valuations, and consistent historical performance.",0.5,1,0.5,1.0,"[1.0, 'equilibrium']"
10,10,F3,0.5,"Change price: 0.00, reason: Optimal for maximizing profit with full data sharing, uniform valuations, and historical consistency at price 0.50.",0.5,1,0.5,1.0,"[1.0, 'equilibrium']"
