firm_num,round,consumer_id,share,share_reason,final_choice,final_reason,decision_sequence,total_revenue
3,1,C1,True,"yes, because personalized recommendations with 3 firms significantly reduce search cost.",2,"### Decision:
I'll **purchase Firm 2** (choose number 2) because:  
- Positive profit of 0.16 is already found  
- Additional search costs 0.02 and may not yield better profit","C1 Search #1 (Searched:1/3, SearchCost:0.00, BestProfit:0.16@F2) → Purchase F2",0.13
3,1,C2,True,"Yes, because sharing data reduces search costs significantly with 3 firms, outweighing the small privacy cost.",0,"### Decision:
I'll **purchase Firm 0** (choose number 0) because: 
- Positive profit (0.33) from the first free search
- Additional search costs (0.02) may outweigh potential gains given diminishing returns and privacy cost already paid","C2 Search #1 (Searched:1/3, SearchCost:0.00, BestProfit:0.33@F0) → Purchase F0",0.29
3,1,C3,True,"yes, reduced search cost outweighs small privacy value.",0,"### Decision:
I'll **purchase Firm 0** (choose number 0) because: 
- The potential profit (0.34) is positive and significant
- Further search costs (0.02) might reduce total profit below zero","C3 Search #1 (Searched:1/3, SearchCost:0.00, BestProfit:0.34@F0) → Purchase F0",0.3
3,1,C4,True,"yes, because personalized recommendations will reduce search cost significantly with 3 firms.",2,"### Decision:
I'll **purchase Firm 2** (choose number 2) because:  
- Positive profit of 0.28 is already available.  
- Further search cost (0.02) may reduce net revenue below zero given small profit margin.","C4 Search #1 (Searched:1/3, SearchCost:0.00, BestProfit:0.28@F2) → Purchase F2",0.25
3,1,C5,True,"yes, reduced search cost outweighs small privacy value.",2,"### Decision:
I'll **purchase Firm 2** (choose number 2) because:  
- Positive profit (0.19) already found  
- Searching more costs 0.02, reducing net gain  
- First search is free, no need to risk further cost","C5 Search #1 (Searched:1/3, SearchCost:0.00, BestProfit:0.19@F2) → Purchase F2",0.15
3,1,C6,True,"yes, reduced search cost outweighs small privacy value.",0,"### Decision:
I'll **purchase Firm 0** (choose number 0) because:  
- Positive profit (0.35) from the first search  
- No search cost incurred yet, so buying now maximizes revenue","C6 Search #1 (Searched:1/3, SearchCost:0.00, BestProfit:0.35@F0) → Purchase F0",0.3
3,1,C7,True,"yes, because personalized recommendations with 3 firms will reduce search cost significantly.",1,"### Decision:
I'll **purchase Firm 1** (choose number 1) because:  
- Positive profit (0.25) is already available  
- Further search costs 0.02, which may reduce net gain below zero given privacy cost and search cost","C7 Search #1 (Searched:1/3, SearchCost:0.00, BestProfit:0.25@F1) → Purchase F1",0.2
3,1,C8,True,"yes, reduced search cost outweighs small privacy loss",-1,Defaulted after 3 fails. Best Profit: -0.02 -> Choice: -1,"C8 Search #1 (Searched:1/3, SearchCost:0.00, BestProfit:-0.02@F2) → Leave Market",-0.04
3,1,C9,True,"yes, sharing data reduces search cost significantly with 3 firms, outweighing the small privacy cost.",1,"### Decision:
I'll **purchase Firm 1** because: 
- The potential profit is positive (0.05).
- Additional search costs (0.02) may reduce net revenue below zero.","C9 Search #1 (Searched:1/3, SearchCost:0.00, BestProfit:0.05@F1) → Purchase F1",0.0
3,1,C10,True,"yes, the reduction in search cost outweighs the small privacy value.",-1,Defaulted after 3 fails. Best Profit: -0.14 -> Choice: -1,"C10 Search #1 (Searched:1/3, SearchCost:0.00, BestProfit:-0.14@F2) → Leave Market",-0.03
3,1,C11,True,"yes, because personalized recommendations will reduce search costs more than the privacy cost.",-1,"### Decision:
I'll **leave** (choose number -1) because: 
- Both searched firms offer negative profit.
- Additional search cost may exceed potential gain given low net profit margin.","C11 Search #1 (Searched:1/3, SearchCost:0.00, BestProfit:-0.13@F2) → Search Next; C11 Search #2 (Searched:2/3, SearchCost:0.02, BestProfit:-0.13@F2) → Leave Market",-0.06
