firm_num,round,firm_id,price,price_reason,profit,sale_num,revenue,share_rate,share_rate_predicted
10,1,F3,0.65,"Change price: 0.15, reason: High share rate increases purchase likelihood, allowing higher price for profit maximization.",0.0,0,0.0,1.0,"[0.7490256026829104, 'adaptive']"
10,2,F3,0.5,"Change price: -0.15, reason: Lower price to boost sales and align with successful competitors for profit maximization.",0.0,0,0.0,1.0,"[1.0, 'adaptive']"
10,3,F3,0.5,"Change price: 0.00, reason: Maintain optimal price to maximize expected profit with high share rate and equal recommendation chances.",0.0,0,0.0,1.0,"[1.0, 'adaptive']"
10,4,F3,0.5,"Change price: 0.00, reason: Optimal price maximizes expected profit with high share rate and equal recommendations.",0.0,0,0.0,1.0,"[1.0, 'adaptive']"
10,5,F3,0.5,"Change price: 0.00, reason: Maintain optimal price to maximize expected profit with high share rate and equal recommendations.",0.0,0,0.0,1.0,"[1.0, 'adaptive']"
10,6,F3,0.5,"Change price: 0.00, reason: Maintain optimal price to maximize expected profit with high share rate and equal recommendations.",0.0,0,0.0,1.0,"[1.0, 'adaptive']"
10,7,F3,0.5,"Change price: 0.00, reason: Maintain optimal price to maximize expected profit with high share rate and equal recommendations.",0.0,0,0.0,1.0,"[1.0, 'adaptive']"
10,8,F3,0.5,"Change price: 0.00, reason: Maintain optimal price to maximize expected profit with high share rate and equal recommendations.",0.0,0,0.0,1.0,"[1.0, 'adaptive']"
10,9,F3,0.5,"Change price: 0.00, reason: Maintain optimal price to maximize expected profit with high share rate and equal recommendations.",0.0,0,0.0,1.0,"[1.0, 'adaptive']"
10,10,F3,0.55,"Change price: 0.05, reason: Slight increase to test higher profit potential based on competitor success at elevated prices with full share rate.",0.0,0,0.0,1.0,"[1.0, 'adaptive']"
