firm_num,round,firm_id,price,price_reason,profit,sale_num,revenue,share_rate,share_rate_predicted
5,1,F2,0.5,"Change price: 0.00, reason: maintain basic price to maximize profit in first round with moderate competition and share rate.",1.5,3,1.5,0.95,"[0.2913080367137081, 'adaptive']"
5,2,F2,0.7,"Change price: 0.20, reason: increase price to optimize profit in high-competition and high-share-rate environment, following top firms' successful strategy.",1.4,2,1.4,1.0,"[0.95, 'adaptive']"
5,3,F2,0.7,"Change price: 0.00, reason: maintain price to optimize profit in high share rate and competition, reducing search intensity.",1.4,2,1.4,1.0,"[1.0, 'adaptive']"
5,4,F2,0.5,"Change price: -0.20, reason: decrease price to increase sales and profit based on historical data showing higher earnings at lower price and expected demand model.",1.5,3,1.5,1.0,"[1.0, 'adaptive']"
5,5,F2,0.8,"Change price: 0.30, reason: increase price to maximize profit with high share rate reducing price sensitivity, following top firms' higher profit strategies.",1.6,2,1.6,1.0,"[1.0, 'adaptive']"
5,6,F2,0.7,"Change price: -0.10, reason: reduce price to increase sales and profit based on top firms' higher earnings at lower price.",1.4,2,1.4,1.0,"[1.0, 'adaptive']"
5,7,F2,0.8,"Change price: 0.10, reason: increase price to maximize profit with high share rate reducing sensitivity and historical higher earnings at 0.80.",1.6,2,1.6,1.0,"[1.0, 'adaptive']"
5,8,F2,0.6,"Change price: -0.20, reason: decrease price to increase sales and profit, following top firm's high-profit strategy at similar price.",1.8,3,1.8,1.0,"[1.0, 'adaptive']"
5,9,F2,0.6,"Change price: 0.00, reason: maintain price to sustain high profit with stable share rate and align with top firms' strategy.",1.8,3,1.8,1.0,"[1.0, 'adaptive']"
5,10,F2,0.6,"Change price: 0.00, reason: maintain price to sustain high profit with stable high share rate and historical success at 0.60.",1.8,3,1.8,1.0,"[1.0, 'adaptive']"
