firm_num,round,firm_id,price,price_reason,profit,sale_num,revenue,share_rate,share_rate_predicted
2,1,F0,0.5,"Change price: 0.00, reason: High share rate ensures strong customer loyalty, supporting basic price for profit maximization.",3.0,6,3.0,0.05,"[0.9170137100470614, 'adaptive']"
2,2,F0,0.49,"Change price: -0.01, reason: low predicted share rate increases competition and reduces loyalty, so slight undercutting to capture more market share.",1.47,3,1.47,0.0,"[0.05, 'adaptive']"
2,3,F0,0.5,"Change price: 0.01, reason: Undercutting reduced sales and profit last round, so increase to match competitor's price and boost margin.",3.0,6,3.0,0.0,"[0.0, 'adaptive']"
2,4,F0,0.5,"Change price: 0.00, reason: Maintain price to sustain profit margin with low share rate and proven success in matching competitor's price.",3.0,6,3.0,0.0,"[0.0, 'adaptive']"
2,5,F0,0.5,"Change price: 0.00, reason: Maintain price to sustain profit margin with low share rate and proven success in matching competitor's price.",2.5,5,2.5,0.0,"[0.0, 'adaptive']"
2,6,F0,0.5,"Change price: 0.00, reason: Maintain price to maximize profit with low share rate and stable demand pattern.",2.5,5,2.5,0.0,"[0.0, 'adaptive']"
2,7,F0,0.5,"Change price: 0.00, reason: Maintain price to sustain profit margin with low share rate and stable demand pattern.",2.0,4,2.0,0.0,"[0.0, 'adaptive']"
2,8,F0,0.5,"Change price: 0.00, reason: Maintain price to sustain profit with low share rate and stable competition, avoiding risks from past undercutting failures.",2.0,4,2.0,0.0,"[0.0, 'adaptive']"
2,9,F0,0.5,"Change price: 0.00, reason: Maintain price to sustain profit with zero share rate and stable competition, avoiding risks from past undercutting failures.",2.0,4,2.0,0.0,"[0.0, 'adaptive']"
2,10,F0,0.5,"Change price: 0.00, reason: Maintain price to sustain profit with zero share rate and stable competition, avoiding risks from past undercutting failures.",3.0,6,3.0,0.0,"[0.0, 'adaptive']"
