firm_num,round,firm_id,price,price_reason,profit,sale_num,revenue,share_rate,share_rate_predicted
3,1,F2,0.55,"Change price: 0.05, reason: high share rate reduces competition.",1.65,3,1.65,0.7,"[0.986672998256253, 'adaptive']"
3,2,F2,0.58,"Change price: 0.03, reason: high share rate reduces price sensitivity, allowing higher pricing to increase profit.",1.74,3,1.74,0.4,"[0.7, 'adaptive']"
3,3,F2,0.6,"Change price: 0.02, reason: Moderate share rate reduces search, allowing slight price increase to boost profit.",2.4,4,2.4,0.5,"[0.4, 'adaptive']"
3,4,F2,0.62,"Change price: 0.02, reason: Moderate share rate reduces search, allowing slight price increase to boost profit.",2.48,4,2.48,0.5,"[0.5, 'adaptive']"
3,5,F2,0.64,"Change price: 0.02, reason: Moderate share rate reduces search, allowing slight price increase to boost profit.",2.56,4,2.56,0.5,"[0.5, 'adaptive']"
3,6,F2,0.66,"Change price: 0.02, reason: Moderate share rate reduces search, allowing slight price increase to boost profit.",2.64,4,2.64,0.45,"[0.5, 'adaptive']"
3,7,F2,0.68,"Change price: 0.02, reason: Moderate share rate reduces search, allowing slight price increase to boost profit.",2.04,3,2.04,0.45,"[0.45, 'adaptive']"
3,8,F2,0.66,"Change price: -0.02, reason: Price increase reduced sales and profit, adjust to boost demand.",2.64,4,2.64,0.5,"[0.45, 'adaptive']"
3,9,F2,0.68,"Change price: 0.02, reason: Moderate share rate reduces search, allowing slight price increase to boost profit.",2.04,3,2.04,0.5,"[0.5, 'adaptive']"
3,10,F2,0.66,"Change price: -0.02, reason: Previous price increase reduced sales and profit, lowering price to boost demand and revenue.",1.98,3,1.98,0.5,"[0.5, 'adaptive']"
