firm_num,round,firm_id,price,price_reason,profit,sale_num,revenue,share_rate,share_rate_predicted
9,1,F2,0.76,"Change price: 0.26, reason: Increase to optimize profit with given share rate and high competition.",2.28,3,2.28,0.95,"[0.15159270593123908, 'adaptive']"
9,2,F2,0.81,"Change price: 0.05, reason: Increase to leverage high share rate reducing consumer search and maintain sales stability.",1.62,2,1.62,1.0,"[0.95, 'adaptive']"
9,3,F2,0.78,"Change price: -0.03, reason: Decrease to boost sales and profit based on competitor performance and historical sales drop.",1.56,2,1.56,1.0,"[1.0, 'adaptive']"
9,4,F2,0.8,"Change price: 0.02, reason: Increase to optimize profit with high share rate and historical sales stability.",1.6,2,1.6,0.95,"[1.0, 'adaptive']"
9,5,F2,0.78,"Change price: -0.02, reason: Decrease to boost sales and profit by aligning with top competitors' pricing and historical data.",1.56,2,1.56,1.0,"[0.95, 'adaptive']"
9,6,F2,0.76,"Change price: -0.02, reason: Decrease to boost sales and profit based on historical data showing higher sales at lower prices.",1.52,2,1.52,1.0,"[1.0, 'adaptive']"
9,7,F2,0.78,"Change price: 0.02, reason: Increase to match top competitors' pricing and leverage high share rate for higher potential profit.",1.56,2,1.56,0.9,"[1.0, 'adaptive']"
9,8,F2,0.8,"Change price: 0.02, reason: Increase to match top competitors' pricing and capitalize on high share rate for higher profit.",1.6,2,1.6,0.6,"[0.9, 'adaptive']"
9,9,F2,0.82,"Change price: 0.02, reason: Increase to match competitors' pricing and leverage stable share rate for higher profit.",1.64,2,1.64,0.9,"[0.6, 'adaptive']"
9,10,F2,0.8,"Change price: -0.02, reason: Decrease to align with top competitors' pricing at 0.80 and potentially increase sales based on their higher performance.",1.6,2,1.6,1.0,"[0.9, 'adaptive']"
