firm_num,round,consumer_id,share,share_reason,final_choice,final_reason,decision_sequence,total_revenue,Privacy_Cost,Valuations
7,1,C1,,,,,,0.34,0.031,"[0.62, 0.55, 0.05, 0.97, 0.1, 0.88, 0.95]"
7,1,C2,,,,,,0.34,0.04,"[0.93, 0.34, 0.31, 0.17, 0.05, 0.45, 0.35]"
7,1,C3,,,,,,0.13,0.05,"[0.54, 0.29, 0.37, 0.78, 0.19, 0.14, 0.51]"
7,1,C4,,,,,,0.33,0.031,"[0.79, 0.82, 0.95, 0.96, 0.15, 0.82, 0.46]"
7,1,C5,,,,,,0.3,0.054,"[0.23, 0.38, 0.02, 0.49, 0.24, 0.16, 0.95]"
7,1,C6,,,,,,0.31,0.05,"[0.25, 0.45, 0.78, 0.05, 0.14, 0.87, 0.96]"
7,1,C7,,,,,,0.33,0.053,"[0.84, 0.83, 0.41, 0.42, 0.98, 0.31, 0.2]"
7,1,C8,,,,,,0.19,0.032,"[0.77, 0.26, 0.04, 0.63, 0.77, 0.47, 0.11]"
7,1,C9,,,,,,0.21,0.028,"[0.12, 0.24, 0.84, 0.39, 0.7, 0.67, 0.75]"
7,1,C10,,,,,,0.29,0.049,"[0.4, 0.37, 0.01, 0.25, 0.74, 0.94, 0.8]"
7,1,C11,,,,,,0.06,0.036,"[0.65, 0.38, 0.47, 0.65, 0.6, 0.54, 0.53]"
7,1,C12,,,,,,0.22,0.035,"[0.48, 0.8, 0.73, 0.22, 0.85, 0.65, 0.35]"
7,1,C13,,,,,,0.1,0.05,"[0.08, 0.37, 0.43, 0.07, 0.75, 0.55, 0.33]"
7,1,C14,,,,,,0.17,0.048,"[0.77, 0.12, 0.6, 0.05, 0.28, 0.47, 0.6]"
7,1,C15,,,,,,0.29,0.036,"[0.34, 0.93, 0.34, 0.59, 0.36, 0.73, 0.68]"
7,1,C16,,,,,,-0.04,0.037,"[0.27, 0.32, 0.39, 0.33, 0.22, 0.02, 0.49]"
7,1,C17,,,,,,0.05,0.041,"[0.02, 0.02, 0.69, 0.07, 0.25, 0.63, 0.02]"
7,1,C18,,,,,,-0.01,0.036,"[0.46, 0.1, 0.39, 0.63, 0.24, 0.1, 0.28]"
7,1,C19,,,,,,0.26,0.027,"[0.47, 0.75, 0.89, 0.54, 0.76, 0.31, 0.49]"
7,1,C20,,,,,,0.27,0.033,"[0.82, 0.22, 0.81, 0.7, 0.9, 0.03, 0.6]"
7,2,C1,,,,,,0.34,0.031,"[0.62, 0.55, 0.05, 0.97, 0.1, 0.88, 0.95]"
7,2,C2,,,,,,0.29,0.04,"[0.93, 0.34, 0.31, 0.17, 0.05, 0.45, 0.35]"
7,2,C3,,,,,,0.13,0.05,"[0.54, 0.29, 0.37, 0.78, 0.19, 0.14, 0.51]"
7,2,C4,,,,,,0.33,0.031,"[0.79, 0.82, 0.95, 0.96, 0.15, 0.82, 0.46]"
7,2,C5,,,,,,0.3,0.054,"[0.23, 0.38, 0.02, 0.49, 0.24, 0.16, 0.95]"
7,2,C6,,,,,,0.31,0.05,"[0.25, 0.45, 0.78, 0.05, 0.14, 0.87, 0.96]"
7,2,C7,,,,,,0.33,0.053,"[0.84, 0.83, 0.41, 0.42, 0.98, 0.31, 0.2]"
7,2,C8,,,,,,0.14,0.032,"[0.77, 0.26, 0.04, 0.63, 0.77, 0.47, 0.11]"
7,2,C9,,,,,,0.21,0.028,"[0.12, 0.24, 0.84, 0.39, 0.7, 0.67, 0.75]"
7,2,C10,,,,,,0.29,0.049,"[0.4, 0.37, 0.01, 0.25, 0.74, 0.94, 0.8]"
7,2,C11,,,,,,0.01,0.036,"[0.65, 0.38, 0.47, 0.65, 0.6, 0.54, 0.53]"
7,2,C12,,,,,,0.22,0.035,"[0.48, 0.8, 0.73, 0.22, 0.85, 0.65, 0.35]"
7,2,C13,,,,,,0.1,0.05,"[0.08, 0.37, 0.43, 0.07, 0.75, 0.55, 0.33]"
7,2,C14,,,,,,0.12,0.048,"[0.77, 0.12, 0.6, 0.05, 0.28, 0.47, 0.6]"
7,2,C15,,,,,,0.29,0.036,"[0.34, 0.93, 0.34, 0.59, 0.36, 0.73, 0.68]"
7,2,C16,,,,,,-0.04,0.037,"[0.27, 0.32, 0.39, 0.33, 0.22, 0.02, 0.49]"
7,2,C17,,,,,,0.05,0.041,"[0.02, 0.02, 0.69, 0.07, 0.25, 0.63, 0.02]"
7,2,C18,,,,,,-0.01,0.036,"[0.46, 0.1, 0.39, 0.63, 0.24, 0.1, 0.28]"
7,2,C19,,,,,,0.26,0.027,"[0.47, 0.75, 0.89, 0.54, 0.76, 0.31, 0.49]"
7,2,C20,,,,,,0.27,0.033,"[0.82, 0.22, 0.81, 0.7, 0.9, 0.03, 0.6]"
7,3,C1,,,,,,0.34,0.031,"[0.62, 0.55, 0.05, 0.97, 0.1, 0.88, 0.95]"
7,3,C2,,,,,,0.29,0.04,"[0.93, 0.34, 0.31, 0.17, 0.05, 0.45, 0.35]"
7,3,C3,,,,,,0.13,0.05,"[0.54, 0.29, 0.37, 0.78, 0.19, 0.14, 0.51]"
7,3,C4,,,,,,0.33,0.031,"[0.79, 0.82, 0.95, 0.96, 0.15, 0.82, 0.46]"
7,3,C5,,,,,,0.3,0.054,"[0.23, 0.38, 0.02, 0.49, 0.24, 0.16, 0.95]"
7,3,C6,,,,,,0.31,0.05,"[0.25, 0.45, 0.78, 0.05, 0.14, 0.87, 0.96]"
7,3,C7,,,,,,0.28,0.053,"[0.84, 0.83, 0.41, 0.42, 0.98, 0.31, 0.2]"
7,3,C8,,,,,,0.14,0.032,"[0.77, 0.26, 0.04, 0.63, 0.77, 0.47, 0.11]"
7,3,C9,,,,,,0.21,0.028,"[0.12, 0.24, 0.84, 0.39, 0.7, 0.67, 0.75]"
7,3,C10,,,,,,0.29,0.049,"[0.4, 0.37, 0.01, 0.25, 0.74, 0.94, 0.8]"
7,3,C11,,,,,,0.01,0.036,"[0.65, 0.38, 0.47, 0.65, 0.6, 0.54, 0.53]"
7,3,C12,,,,,,0.16,0.035,"[0.48, 0.8, 0.73, 0.22, 0.85, 0.65, 0.35]"
7,3,C13,,,,,,0.05,0.05,"[0.08, 0.37, 0.43, 0.07, 0.75, 0.55, 0.33]"
7,3,C14,,,,,,0.12,0.048,"[0.77, 0.12, 0.6, 0.05, 0.28, 0.47, 0.6]"
7,3,C15,,,,,,0.29,0.036,"[0.34, 0.93, 0.34, 0.59, 0.36, 0.73, 0.68]"
7,3,C16,,,,,,-0.04,0.037,"[0.27, 0.32, 0.39, 0.33, 0.22, 0.02, 0.49]"
7,3,C17,,,,,,0.05,0.041,"[0.02, 0.02, 0.69, 0.07, 0.25, 0.63, 0.02]"
7,3,C18,,,,,,-0.01,0.036,"[0.46, 0.1, 0.39, 0.63, 0.24, 0.1, 0.28]"
7,3,C19,,,,,,0.26,0.027,"[0.47, 0.75, 0.89, 0.54, 0.76, 0.31, 0.49]"
7,3,C20,,,,,,0.22,0.033,"[0.82, 0.22, 0.81, 0.7, 0.9, 0.03, 0.6]"
7,4,C1,,,,,,0.29,0.031,"[0.62, 0.55, 0.05, 0.97, 0.1, 0.88, 0.95]"
7,4,C2,,,,,,0.24,0.04,"[0.93, 0.34, 0.31, 0.17, 0.05, 0.45, 0.35]"
7,4,C3,,,,,,0.08,0.05,"[0.54, 0.29, 0.37, 0.78, 0.19, 0.14, 0.51]"
7,4,C4,,,,,,0.28,0.031,"[0.79, 0.82, 0.95, 0.96, 0.15, 0.82, 0.46]"
7,4,C5,,,,,,0.25,0.054,"[0.23, 0.38, 0.02, 0.49, 0.24, 0.16, 0.95]"
7,4,C6,,,,,,0.26,0.05,"[0.25, 0.45, 0.78, 0.05, 0.14, 0.87, 0.96]"
7,4,C7,,,,,,0.23,0.053,"[0.84, 0.83, 0.41, 0.42, 0.98, 0.31, 0.2]"
7,4,C8,,,,,,0.09,0.032,"[0.77, 0.26, 0.04, 0.63, 0.77, 0.47, 0.11]"
7,4,C9,,,,,,0.16,0.028,"[0.12, 0.24, 0.84, 0.39, 0.7, 0.67, 0.75]"
7,4,C10,,,,,,0.24,0.049,"[0.4, 0.37, 0.01, 0.25, 0.74, 0.94, 0.8]"
7,4,C11,,,,,,-0.04,0.036,"[0.65, 0.38, 0.47, 0.65, 0.6, 0.54, 0.53]"
7,4,C12,,,,,,0.12,0.035,"[0.48, 0.8, 0.73, 0.22, 0.85, 0.65, 0.35]"
7,4,C13,,,,,,0.0,0.05,"[0.08, 0.37, 0.43, 0.07, 0.75, 0.55, 0.33]"
