firm_num,round,consumer_id,share,share_reason,final_choice,final_reason,decision_sequence,total_revenue,Privacy_Cost,Valuations
4,1,C1,,,,,,0.24,0.043,"[0.55, 0.81, 0.54, 0.88]"
4,1,C2,,,,,,0.4,0.044,"[0.58, 0.94, 0.48, 0.26]"
4,1,C3,,,,,,0.06,0.053,"[0.54, 0.26, 0.7, 0.07]"
4,1,C4,,,,,,0.12,0.055,"[0.03, 0.48, 0.45, 0.78]"
4,1,C5,,,,,,0.36,0.042,"[0.18, 0.49, 0.22, 1.0]"
4,1,C6,,,,,,0.28,0.042,"[0.82, 0.25, 0.41, 0.37]"
4,1,C7,,,,,,0.29,0.028,"[0.17, 0.82, 0.06, 0.53]"
4,1,C8,,,,,,0.29,0.05,"[0.46, 0.52, 0.03, 0.95]"
4,1,C9,,,,,,0.36,0.032,"[0.59, 0.89, 0.22, 0.18]"
4,1,C10,,,,,,0.03,0.05,"[0.53, 0.4, 0.56, 0.69]"
4,1,C11,,,,,,0.37,0.041,"[0.61, 0.91, 0.01, 0.31]"
4,1,C12,,,,,,0.28,0.042,"[0.82, 0.18, 0.31, 0.35]"
4,1,C13,,,,,,0.22,0.025,"[0.19, 0.59, 0.24, 0.85]"
4,1,C14,,,,,,0.13,0.052,"[0.58, 0.52, 0.77, 0.35]"
4,1,C15,,,,,,-0.04,0.035,"[0.07, 0.53, 0.31, 0.46]"
4,1,C16,,,,,,0.14,0.043,"[0.08, 0.2, 0.76, 0.2]"
4,1,C17,,,,,,0.32,0.039,"[0.63, 0.56, 0.18, 0.96]"
4,1,C18,,,,,,0.33,0.042,"[0.63, 0.65, 0.29, 0.97]"
4,1,C19,,,,,,0.1,0.052,"[0.54, 0.51, 0.47, 0.76]"
4,1,C20,,,,,,0.24,0.031,"[0.75, 0.45, 0.18, 0.87]"
4,2,C1,,,,,,0.24,0.043,"[0.55, 0.81, 0.54, 0.88]"
4,2,C2,,,,,,0.3,0.044,"[0.58, 0.94, 0.48, 0.26]"
4,2,C3,,,,,,0.04,0.053,"[0.54, 0.26, 0.7, 0.07]"
4,2,C4,,,,,,0.12,0.055,"[0.03, 0.48, 0.45, 0.78]"
4,2,C5,,,,,,0.36,0.042,"[0.18, 0.49, 0.22, 1.0]"
4,2,C6,,,,,,0.18,0.042,"[0.82, 0.25, 0.41, 0.37]"
4,2,C7,,,,,,0.19,0.028,"[0.17, 0.82, 0.06, 0.53]"
4,2,C8,,,,,,0.33,0.05,"[0.46, 0.52, 0.03, 0.95]"
4,2,C9,,,,,,0.26,0.032,"[0.59, 0.89, 0.22, 0.18]"
4,2,C10,,,,,,0.03,0.05,"[0.53, 0.4, 0.56, 0.69]"
4,2,C11,,,,,,0.27,0.041,"[0.61, 0.91, 0.01, 0.31]"
4,2,C12,,,,,,0.18,0.042,"[0.82, 0.18, 0.31, 0.35]"
4,2,C13,,,,,,0.22,0.025,"[0.19, 0.59, 0.24, 0.85]"
4,2,C14,,,,,,0.11,0.052,"[0.58, 0.52, 0.77, 0.35]"
4,2,C15,,,,,,-0.04,0.035,"[0.07, 0.53, 0.31, 0.46]"
4,2,C16,,,,,,0.12,0.043,"[0.08, 0.2, 0.76, 0.2]"
4,2,C17,,,,,,0.32,0.039,"[0.63, 0.56, 0.18, 0.96]"
4,2,C18,,,,,,0.33,0.042,"[0.63, 0.65, 0.29, 0.97]"
4,2,C19,,,,,,0.1,0.052,"[0.54, 0.51, 0.47, 0.76]"
4,2,C20,,,,,,0.24,0.031,"[0.75, 0.45, 0.18, 0.87]"
