firm_num,round,consumer_id,share,share_reason,final_choice,final_reason,decision_sequence,total_revenue,Privacy_Cost,Valuations
8,1,C1,,,,,,0.34,0.031,"[0.87, 0.47, 0.39, 0.69, 0.36, 0.36, 0.83, 0.78]"
8,1,C2,,,,,,0.22,0.032,"[0.7, 0.01, 0.66, 0.12, 0.03, 0.33, 0.75, 0.01]"
8,1,C3,,,,,,0.45,0.047,"[0.71, 0.88, 1.0, 0.35, 0.94, 0.34, 0.09, 0.91]"
8,1,C4,,,,,,0.41,0.051,"[0.95, 0.31, 0.23, 0.75, 0.27, 0.28, 0.85, 0.96]"
8,1,C5,,,,,,0.32,0.051,"[0.66, 0.73, 0.87, 0.65, 0.17, 0.47, 0.47, 0.32]"
8,1,C6,,,,,,0.3,0.054,"[0.61, 0.73, 0.47, 0.49, 0.64, 0.01, 0.85, 0.03]"
8,1,C7,,,,,,0.46,0.038,"[0.45, 0.19, 0.31, 0.46, 0.02, 0.91, 0.01, 1.0]"
8,1,C8,,,,,,0.17,0.03,"[0.17, 0.33, 0.45, 0.51, 0.07, 0.46, 0.7, 0.59]"
8,1,C9,,,,,,0.43,0.038,"[0.18, 0.63, 0.64, 0.0, 0.46, 0.97, 0.14, 0.71]"
8,1,C10,,,,,,0.18,0.049,"[0.64, 0.1, 0.1, 0.64, 0.73, 0.1, 0.69, 0.06]"
8,1,C11,,,,,,0.38,0.051,"[0.93, 0.75, 0.46, 0.43, 0.62, 0.48, 0.42, 0.8]"
8,1,C12,,,,,,0.41,0.042,"[0.37, 0.52, 0.85, 0.95, 0.84, 0.03, 0.17, 0.65]"
8,1,C13,,,,,,0.11,0.044,"[0.19, 0.37, 0.13, 0.51, 0.16, 0.65, 0.4, 0.14]"
8,1,C14,,,,,,0.26,0.055,"[0.76, 0.58, 0.28, 0.47, 0.27, 0.63, 0.14, 0.81]"
8,1,C15,,,,,,0.43,0.038,"[0.64, 0.02, 0.45, 0.28, 0.97, 0.46, 0.88, 0.02]"
8,1,C16,,,,,,0.23,0.041,"[0.22, 0.04, 0.02, 0.77, 0.37, 0.21, 0.73, 0.69]"
8,1,C17,,,,,,0.14,0.04,"[0.38, 0.68, 0.05, 0.05, 0.17, 0.44, 0.22, 0.19]"
8,1,C18,,,,,,0.36,0.041,"[0.04, 0.05, 0.19, 0.01, 0.49, 0.9, 0.5, 0.47]"
8,1,C19,,,,,,0.31,0.03,"[0.39, 0.46, 0.03, 0.84, 0.74, 0.2, 0.73, 0.31]"
8,1,C20,,,,,,0.47,0.028,"[0.51, 1.0, 0.39, 0.23, 0.8, 0.79, 0.65, 0.0]"
8,2,C1,,,,,,0.34,0.031,"[0.87, 0.47, 0.39, 0.69, 0.36, 0.36, 0.83, 0.78]"
8,2,C2,,,,,,0.22,0.032,"[0.7, 0.01, 0.66, 0.12, 0.03, 0.33, 0.75, 0.01]"
8,2,C3,,,,,,0.45,0.047,"[0.71, 0.88, 1.0, 0.35, 0.94, 0.34, 0.09, 0.91]"
8,2,C4,,,,,,0.41,0.051,"[0.95, 0.31, 0.23, 0.75, 0.27, 0.28, 0.85, 0.96]"
8,2,C5,,,,,,0.32,0.051,"[0.66, 0.73, 0.87, 0.65, 0.17, 0.47, 0.47, 0.32]"
8,2,C6,,,,,,0.3,0.054,"[0.61, 0.73, 0.47, 0.49, 0.64, 0.01, 0.85, 0.03]"
8,2,C7,,,,,,0.46,0.038,"[0.45, 0.19, 0.31, 0.46, 0.02, 0.91, 0.01, 1.0]"
8,2,C8,,,,,,0.17,0.03,"[0.17, 0.33, 0.45, 0.51, 0.07, 0.46, 0.7, 0.59]"
8,2,C9,,,,,,0.43,0.038,"[0.18, 0.63, 0.64, 0.0, 0.46, 0.97, 0.14, 0.71]"
8,2,C10,,,,,,0.18,0.049,"[0.64, 0.1, 0.1, 0.64, 0.73, 0.1, 0.69, 0.06]"
8,2,C11,,,,,,0.38,0.051,"[0.93, 0.75, 0.46, 0.43, 0.62, 0.48, 0.42, 0.8]"
8,2,C12,,,,,,0.41,0.042,"[0.37, 0.52, 0.85, 0.95, 0.84, 0.03, 0.17, 0.65]"
8,2,C13,,,,,,0.11,0.044,"[0.19, 0.37, 0.13, 0.51, 0.16, 0.65, 0.4, 0.14]"
8,2,C14,,,,,,0.26,0.055,"[0.76, 0.58, 0.28, 0.47, 0.27, 0.63, 0.14, 0.81]"
8,2,C15,,,,,,0.43,0.038,"[0.64, 0.02, 0.45, 0.28, 0.97, 0.46, 0.88, 0.02]"
8,2,C16,,,,,,0.23,0.041,"[0.22, 0.04, 0.02, 0.77, 0.37, 0.21, 0.73, 0.69]"
8,2,C17,,,,,,0.14,0.04,"[0.38, 0.68, 0.05, 0.05, 0.17, 0.44, 0.22, 0.19]"
8,2,C18,,,,,,0.36,0.041,"[0.04, 0.05, 0.19, 0.01, 0.49, 0.9, 0.5, 0.47]"
8,2,C19,,,,,,0.31,0.03,"[0.39, 0.46, 0.03, 0.84, 0.74, 0.2, 0.73, 0.31]"
8,2,C20,,,,,,0.47,0.028,"[0.51, 1.0, 0.39, 0.23, 0.8, 0.79, 0.65, 0.0]"
8,3,C1,,,,,,0.34,0.031,"[0.87, 0.47, 0.39, 0.69, 0.36, 0.36, 0.83, 0.78]"
8,3,C2,,,,,,0.22,0.032,"[0.7, 0.01, 0.66, 0.12, 0.03, 0.33, 0.75, 0.01]"
8,3,C3,,,,,,0.45,0.047,"[0.71, 0.88, 1.0, 0.35, 0.94, 0.34, 0.09, 0.91]"
8,3,C4,,,,,,0.41,0.051,"[0.95, 0.31, 0.23, 0.75, 0.27, 0.28, 0.85, 0.96]"
8,3,C5,,,,,,0.32,0.051,"[0.66, 0.73, 0.87, 0.65, 0.17, 0.47, 0.47, 0.32]"
8,3,C6,,,,,,0.3,0.054,"[0.61, 0.73, 0.47, 0.49, 0.64, 0.01, 0.85, 0.03]"
8,3,C7,,,,,,0.46,0.038,"[0.45, 0.19, 0.31, 0.46, 0.02, 0.91, 0.01, 1.0]"
8,3,C8,,,,,,0.17,0.03,"[0.17, 0.33, 0.45, 0.51, 0.07, 0.46, 0.7, 0.59]"
8,3,C9,,,,,,0.43,0.038,"[0.18, 0.63, 0.64, 0.0, 0.46, 0.97, 0.14, 0.71]"
8,3,C10,,,,,,0.18,0.049,"[0.64, 0.1, 0.1, 0.64, 0.73, 0.1, 0.69, 0.06]"
8,3,C11,,,,,,0.38,0.051,"[0.93, 0.75, 0.46, 0.43, 0.62, 0.48, 0.42, 0.8]"
8,3,C12,,,,,,0.41,0.042,"[0.37, 0.52, 0.85, 0.95, 0.84, 0.03, 0.17, 0.65]"
8,3,C13,,,,,,0.11,0.044,"[0.19, 0.37, 0.13, 0.51, 0.16, 0.65, 0.4, 0.14]"
8,3,C14,,,,,,0.26,0.055,"[0.76, 0.58, 0.28, 0.47, 0.27, 0.63, 0.14, 0.81]"
8,3,C15,,,,,,0.43,0.038,"[0.64, 0.02, 0.45, 0.28, 0.97, 0.46, 0.88, 0.02]"
8,3,C16,,,,,,0.23,0.041,"[0.22, 0.04, 0.02, 0.77, 0.37, 0.21, 0.73, 0.69]"
8,3,C17,,,,,,0.14,0.04,"[0.38, 0.68, 0.05, 0.05, 0.17, 0.44, 0.22, 0.19]"
8,3,C18,,,,,,0.36,0.041,"[0.04, 0.05, 0.19, 0.01, 0.49, 0.9, 0.5, 0.47]"
8,3,C19,,,,,,0.31,0.03,"[0.39, 0.46, 0.03, 0.84, 0.74, 0.2, 0.73, 0.31]"
8,3,C20,,,,,,0.47,0.028,"[0.51, 1.0, 0.39, 0.23, 0.8, 0.79, 0.65, 0.0]"
8,4,C1,,,,,,0.34,0.031,"[0.87, 0.47, 0.39, 0.69, 0.36, 0.36, 0.83, 0.78]"
8,4,C2,,,,,,0.22,0.032,"[0.7, 0.01, 0.66, 0.12, 0.03, 0.33, 0.75, 0.01]"
8,4,C3,,,,,,0.45,0.047,"[0.71, 0.88, 1.0, 0.35, 0.94, 0.34, 0.09, 0.91]"
