firm_num,round,firm_id,price,price_reason,profit,sale_num,revenue,share_rate,share_rate_predicted
9,1,F0,0.5,"Change price: 0.00, reason: optimal for profit maximization with full recommendations.",0.5,1,0.5,1.0,"[1.0, 'equilibrium']"
9,2,F0,0.5,"Change price: 0.00, reason: Optimal for profit maximization with full share rate and equal recommendations.",0.5,1,0.5,1.0,"[1.0, 'equilibrium']"
9,3,F0,0.5,"Change price: 0.00, reason: Optimal for profit maximization with full share rate and equal recommendations.",0.5,1,0.5,1.0,"[1.0, 'equilibrium']"
9,4,F0,0.5,"Change price: 0.00, reason: Optimal for profit maximization with full share rate and equal recommendations.",0.5,1,0.5,1.0,"[1.0, 'equilibrium']"
9,5,F0,0.5,"Change price: 0.00, reason: Optimal for profit maximization with full share rate and equal recommendations.",0.5,1,0.5,1.0,"[1.0, 'equilibrium']"
9,6,F0,0.5,"Change price: 0.00, reason: Optimal for profit maximization with full share rate and stable competition.",0.5,1,0.5,1.0,"[1.0, 'equilibrium']"
9,7,F0,0.5,"Change price: 0.00, reason: Optimal with full share rate and stable competition.",0.5,1,0.5,1.0,"[1.0, 'equilibrium']"
9,8,F0,0.5,"Change price: 0.00, reason: Optimal for profit maximization with full share rate and symmetric competition.",0.5,1,0.5,1.0,"[1.0, 'equilibrium']"
9,9,F0,0.5,"Change price: 0.00, reason: Optimal for profit maximization with full share rate and symmetric competition.",0.5,1,0.5,1.0,"[1.0, 'equilibrium']"
9,10,F0,0.5,"Change price: 0.00, reason: Optimal for profit maximization with full share rate and symmetric competition.",0.5,1,0.5,1.0,"[1.0, 'equilibrium']"
