firm_num,round,firm_id,price,price_reason,profit,sale_num,revenue,share_rate,share_rate_predicted
10,1,F6,0.5,"Change price: 0.00, reason: High share rate and recommendations reduce search, making basic price optimal for profit maximization.",1.0,2,1.0,1.0,"[1.0, 'equilibrium']"
10,2,F6,0.5,"Change price: 0.00, reason: Optimal for profit maximization with full share rate and uniform valuations, minimizing risk in symmetric competition.",1.0,2,1.0,1.0,"[1.0, 'equilibrium']"
10,3,F6,0.5,"Change price: 0.00, reason: Optimal for profit maximization with full share rate and uniform valuations.",1.0,2,1.0,1.0,"[1.0, 'equilibrium']"
10,4,F6,0.5,"Change price: 0.00, reason: Optimal for profit maximization with full share rate and uniform valuations in symmetric competition.",1.0,2,1.0,1.0,"[1.0, 'equilibrium']"
10,5,F6,0.5,"Change price: 0.00, reason: Optimal for maximizing profit with full share rate and uniform valuations, consistent with historical sales and symmetric competition.",1.0,2,1.0,1.0,"[1.0, 'equilibrium']"
10,6,F6,0.5,"Change price: 0.00, reason: Optimal for profit maximization with full share rate and uniform valuations, consistent with historical performance.",1.0,2,1.0,1.0,"[1.0, 'equilibrium']"
10,7,F6,0.5,"Change price: 0.00, reason: Optimal for profit maximization with full share rate and uniform valuations, consistent with historical sales and profit.",1.0,2,1.0,1.0,"[1.0, 'equilibrium']"
10,8,F6,0.5,"Change price: 0.00, reason: Optimal for profit maximization with full share rate and uniform valuations, consistent with historical sales and symmetric competition.",1.0,2,1.0,1.0,"[1.0, 'equilibrium']"
10,9,F6,0.5,"Change price: 0.00, reason: Optimal for profit maximization with full share rate, uniform valuations, and historical sales consistency.",1.0,2,1.0,1.0,"[1.0, 'equilibrium']"
10,10,F6,0.5,"Change price: 0.00, reason: Optimal for profit maximization with full share rate, uniform valuations, and consistent historical sales of 2 units at 0.50, maintaining revenue in symmetric competition.",1.0,2,1.0,1.0,"[1.0, 'equilibrium']"
