firm_num,round,firm_id,price,price_reason,profit,sale_num,revenue,share_rate,share_rate_predicted
9,1,F5,0.5,"Change price: 0.00, reason: Optimal for maximizing profit with full data sharing and equal recommendations.",0.5,1,0.5,1.0,"[1.0, 'equilibrium']"
9,2,F5,0.5,"Change price: 0.00, reason: Optimal for maximizing profit with full share rate and equal recommendations.",0.5,1,0.5,1.0,"[1.0, 'equilibrium']"
9,3,F5,0.5,"Change price: 0.00, reason: Optimal for maximizing expected profit with full share rate and equal recommendations.",0.5,1,0.5,1.0,"[1.0, 'equilibrium']"
9,4,F5,0.5,"Change price: 0.00, reason: Optimal for maximizing expected profit with full share rate and uniform recommendations.",0.5,1,0.5,1.0,"[1.0, 'equilibrium']"
9,5,F5,0.5,"Change price: 0.00, reason: Optimal for maximizing profit with full share rate and equal recommendations.",0.5,1,0.5,1.0,"[1.0, 'equilibrium']"
9,6,F5,0.5,"Change price: 0.00, reason: Optimal for maximizing profit with full share rate and equal recommendations.",0.5,1,0.5,1.0,"[1.0, 'equilibrium']"
9,7,F5,0.5,"Change price: 0.00, reason: Optimal with full share rate and stable competition.",0.5,1,0.5,1.0,"[1.0, 'equilibrium']"
9,8,F5,0.5,"Change price: 0.00, reason: Optimal for maximizing expected profit with full share rate and equal recommendations.",0.5,1,0.5,1.0,"[1.0, 'equilibrium']"
9,9,F5,0.5,"Change price: 0.00, reason: Optimal for maximizing expected profit with full share rate and equal recommendations.",0.5,1,0.5,1.0,"[1.0, 'equilibrium']"
9,10,F5,0.5,"Change price: 0.00, reason: Optimal with full share rate and equal recommendations to maximize expected profit.",0.5,1,0.5,1.0,"[1.0, 'equilibrium']"
