firm_num,round,firm_id,price,price_reason,profit,sale_num,revenue,share_rate,share_rate_predicted
4,1,F1,0.5,"Change price: 0.00, reason: Optimal for maximizing profit from recommended consumers with uniform valuation.",2.0,4,2.0,0.7,"[0.7, 'equilibrium']"
4,2,F1,0.6,"Change price: 0.10, reason: High share rate and competition boost demand via recommendations, enabling higher pricing to maximize profit.",2.4,4,2.4,0.7,"[0.7, 'equilibrium']"
4,3,F1,0.6,"Change price: 0.00, reason: High share rate and stable demand from recommendations justify maintaining price for consistent profitability.",2.4,4,2.4,0.7,"[0.7, 'equilibrium']"
4,4,F1,0.6,"Change price: 0.00, reason: High share rate and stable demand justify maintaining price for consistent profitability.",2.4,4,2.4,0.7,"[0.7, 'equilibrium']"
4,5,F1,0.6,"Change price: 0.00, reason: High share rate and stable demand justify maintaining price for consistent profitability.",2.4,4,2.4,0.7,"[0.7, 'equilibrium']"
4,6,F1,0.6,"Change price: 0.00, reason: High share rate and stable demand ensure consistent profitability, avoiding risks from price changes.",2.4,4,2.4,0.7,"[0.7, 'equilibrium']"
4,7,F1,0.6,"Change price: 0.00, reason: High share rate and stable demand ensure consistent profitability, minimizing risks from price changes.",2.4,4,2.4,0.7,"[0.7, 'equilibrium']"
4,8,F1,0.6,"Change price: 0.00, reason: Stable share rate and consistent sales minimize risk, ensuring sustained profitability.",2.4,4,2.4,0.7,"[0.7, 'equilibrium']"
4,9,F1,0.6,"Change price: 0.00, reason: Stable share rate and consistent sales minimize risk, ensuring sustained profitability.",2.4,4,2.4,0.7,"[0.7, 'equilibrium']"
4,10,F1,0.6,"Change price: 0.00, reason: Stable share rate and consistent sales minimize risk, ensuring sustained profitability.",2.4,4,2.4,0.7,"[0.7, 'equilibrium']"
