firm_num,round,firm_id,price,price_reason,profit,sale_num,revenue,share_rate,share_rate_predicted
1,1,F0,0.5,"Change price: 0.00, reason: Monopoly with no data sharing, basic price optimal.",5.5,11,5.5,0.0,"[0.0, 'equilibrium']"
1,2,F0,0.5,"Change price: 0.00, reason: Monopoly with no data sharing, basic price optimal.",5.5,11,5.5,0.0,"[0.0, 'equilibrium']"
1,3,F0,0.5,"Change price: 0.00, reason: Monopoly with no data sharing, basic price optimal.",5.5,11,5.5,0.0,"[0.0, 'equilibrium']"
1,4,F0,0.5,"Change price: 0.00, reason: Monopoly with no data sharing, basic price optimal.",5.5,11,5.5,0.0,"[0.0, 'equilibrium']"
1,5,F0,0.5,"Change price: 0.00, reason: Monopoly with no data sharing, basic price optimal.",5.5,11,5.5,0.0,"[0.0, 'equilibrium']"
1,6,F0,0.5,"Change price: 0.00, reason: Monopoly with no data sharing, optimal price unchanged.",5.5,11,5.5,0.0,"[0.0, 'equilibrium']"
1,7,F0,0.5,"Change price: 0.00, reason: Monopoly with no data sharing, optimal price unchanged.",5.5,11,5.5,0.0,"[0.0, 'equilibrium']"
1,8,F0,0.5,"Change price: 0.00, reason: Monopoly with no data sharing, optimal price unchanged.",5.5,11,5.5,0.0,"[0.0, 'equilibrium']"
1,9,F0,0.5,"Change price: 0.00, reason: Monopoly with no data sharing, optimal price unchanged.",5.5,11,5.5,0.0,"[0.0, 'equilibrium']"
1,10,F0,0.5,"Change price: 0.00, reason: Monopoly with no data sharing, optimal price unchanged.",5.5,11,5.5,0.0,"[0.0, 'equilibrium']"
